Voucher Number,Vendor ID,Vendor Name,G/L Date,Expense Category,Amount
4868,3155,Urban Engineers Inc,05/27/2015 12:00:00 AM,      CWIP - Design,$35032.63
4874,3137,Willis of Massachusetts Inc,05/27/2015 12:00:00 AM,      Insurance Svces,$16250.00
5221,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$903.01
5222,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$56.99
5223,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$108.53
5224,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$45.05
5225,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$505.81
5226,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$871.43
5228,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$15.43
5229,2056,Eversource Energy - CL&P,05/28/2015 12:00:00 AM,      Utilities-Electricty-Public,$22.61
5239,2057,Eversource Energy - Yankee Gas,05/28/2015 12:00:00 AM,      Utilities - Natural Gas,$131.34
4889,2060,Fastenal Company,05/28/2015 12:00:00 AM,      MV - Replacement Parts,$235.70
4888,2091,"Lawn's by Marcus Hilditch, LLC",05/28/2015 12:00:00 AM,      Airport Maintenance,$12700.38
4886,3261,Metrocast Communications of CT,05/28/2015 12:00:00 AM,      Utilities - Cable,$199.95
4890,2129,Roybal & Sons Fire Equipment C,05/28/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$167.50
4887,3137,Willis of Massachusetts Inc,05/28/2015 12:00:00 AM,      Insurance Svces,$13174.62
5012,3182,A Royal Flush,05/29/2015 12:00:00 AM,      R&M Equip Rental,$154.00
5013,3182,A Royal Flush,05/29/2015 12:00:00 AM,      R&M Contract Svces - Misc,$88.00
4893,2027,"Capitol Cleaning Contractors,",05/29/2015 12:00:00 AM,      Janitorial,$200293.30
5350,2034,Connecticut Community Provider,05/29/2015 12:00:00 AM,      Clothing Supplies,$97.52
5348,2048,"Dunning Sand & Gravel Co., Inc",05/29/2015 12:00:00 AM,      Wtr/Stm - Sand,$23034.40
4973,2232,"Gano's Power Equipment, LLC",05/29/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$18.30
4969,3238,Genuine Parts Co / NAPA Auto P,05/29/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$21.78
4970,3238,Genuine Parts Co / NAPA Auto P,05/29/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$3.36
4971,3238,Genuine Parts Co / NAPA Auto P,05/29/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$29.98
4972,3238,Genuine Parts Co / NAPA Auto P,05/29/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$63.75
5110,3277,Global Payments Direct Inc,05/29/2015 12:00:00 AM,      Fees - Misc/Other,$265.11
4904,2198,"HP Fairfield, LLC",05/29/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$1430.70
4955,3329,Hungerford's,05/29/2015 12:00:00 AM,      Repair/Svce - Other,$5985.00
4891,2083,"Johnson Controls, Inc.",05/29/2015 12:00:00 AM,      Sec - Access & Ctrl Sys,$78583.32
4892,2089,"Kone, Inc.",05/29/2015 12:00:00 AM,      Elevator/Escalator Repair,$1483.24
4968,2091,"Lawn's by Marcus Hilditch, LLC",05/29/2015 12:00:00 AM,      Airport Maintenance,$6971.14
5237,3017,"Mazene, Inc dba AR Mazzotta Em",05/29/2015 12:00:00 AM,      Admin - Miscellaneous,$926.18
4896,3156,Microsoft Corporation,05/29/2015 12:00:00 AM,      Tech -  Sftware Lic/Subsc,$2144.00
4897,3156,Microsoft Corporation,05/29/2015 12:00:00 AM,      Tech -  Sftware Lic/Subsc,$25.00
4894,2103,"Murphy Security Service, LLC",05/29/2015 12:00:00 AM,      Sec - Private Svces,$21874.00
4898,3194,Pullman & Comley LLC,05/29/2015 12:00:00 AM,      Legal Services,$21434.61
4899,2126,Razz-M-Tazz Promotions,05/29/2015 12:00:00 AM,      Educationl/Promo'l Supplies,$391.45
4900,2126,Razz-M-Tazz Promotions,05/29/2015 12:00:00 AM,      Educationl/Promo'l Supplies,$191.00
4901,2126,Razz-M-Tazz Promotions,05/29/2015 12:00:00 AM,      Educationl/Promo'l Supplies,$191.50
4902,3197,Sheraton Hartford Hotel at Bra,05/29/2015 12:00:00 AM,      Meals - Non Snow,$42.46
4903,3197,Sheraton Hartford Hotel at Bra,05/29/2015 12:00:00 AM,      Meals - Non Snow,$123.70
5046,3158,State of CT - Dept of Emergenc,05/29/2015 12:00:00 AM,      Utilities - Natural Gas,$753.07
5047,3158,State of CT - Dept of Emergenc,05/29/2015 12:00:00 AM,      Utilities - Water,$96.52
4905,3151,State of CT - Dept of Public H,05/29/2015 12:00:00 AM,      Licenses,$150.00
4895,2163,"United Parcel Service, Inc.",05/29/2015 12:00:00 AM,      Postage/Freight,$7.48
4919,2166,"Utility Communications, Inc.",05/29/2015 12:00:00 AM,      Airport Maintenance,$600.00
5008,3358,Willimantic Waste Paper Co Inc,05/29/2015 12:00:00 AM,      Trash Removal,$275.00
5009,3358,Willimantic Waste Paper Co Inc,05/29/2015 12:00:00 AM,      Trash Removal,$472.00
5331,2152,The Connecticut Water Company,05/30/2015 12:00:00 AM,      Utilities - Water,$635.48
5005,3293,Department of Administrative S,05/31/2015 12:00:00 AM,      Equip Rentl - Motor Vehcle,$298.89
5006,3293,Department of Administrative S,05/31/2015 12:00:00 AM,      Equip Rentl - Motor Vehcle,$1241.09
5376,2057,Eversource Energy - Yankee Gas,05/31/2015 12:00:00 AM,      Utilities - Natural Gas,$600.52
5377,2057,Eversource Energy - Yankee Gas,05/31/2015 12:00:00 AM,      Utilities - Natural Gas,$808.08
5378,2057,Eversource Energy - Yankee Gas,05/31/2015 12:00:00 AM,      Utilities - Natural Gas,$1264.21
5379,2057,Eversource Energy - Yankee Gas,05/31/2015 12:00:00 AM,      Utilities - Natural Gas,$536.09
5380,2057,Eversource Energy - Yankee Gas,05/31/2015 12:00:00 AM,      Utilities - Natural Gas,$954.11
5235,2152,The Connecticut Water Company,05/31/2015 12:00:00 AM,      Utilities - Water,$42.70
5332,3289,Town of Groton,05/31/2015 12:00:00 AM,      Utilities - Sewer,$1063.59
5268,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$240.00
5270,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$240.00
5271,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$240.00
5272,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$240.00
5273,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$5083.00
5274,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$6681.00
5275,2165,"USA Hauling & Recycling, Inc.",05/31/2015 12:00:00 AM,      Trash Removal,$4596.00
4921,3164,Airgas USA LLC,06/01/2015 12:00:00 AM,      Medical Supplies,$13.13
5466,3164,Airgas USA LLC,06/01/2015 12:00:00 AM,      Utilities - Natural Gas,$11.25
5467,3164,Airgas USA LLC,06/01/2015 12:00:00 AM,      Medical Supplies,$48.75
4929,3199,All Waste Incorporated,06/01/2015 12:00:00 AM,      Trash Removal,$181.86
4920,2028,"CDW Government, LLC",06/01/2015 12:00:00 AM,      Tech -  Sftware Lic/Subsc,$552.89
4922,2028,"CDW Government, LLC",06/01/2015 12:00:00 AM,      Tech -  Hardware,$32.69
4923,2028,"CDW Government, LLC",06/01/2015 12:00:00 AM,      Tech -  Hardware,$66.52
4914,2032,Common Cents EMS Supply,06/01/2015 12:00:00 AM,      R&M Supp - Other/Misc,$141.12
4915,2032,Common Cents EMS Supply,06/01/2015 12:00:00 AM,      R&M Supp - Other/Misc,$44.55
5015,2034,Connecticut Community Provider,06/01/2015 12:00:00 AM,      Janitorial,$878.04
4908,3147,Consolidated Electrical Distri,06/01/2015 12:00:00 AM,      Bldg Supp - Electrical,$510.00
4924,2049,East River Energy Inc.,06/01/2015 12:00:00 AM,      MV - Gasoline,$3286.54
4925,2049,East River Energy Inc.,06/01/2015 12:00:00 AM,      MV - Diesel,$6478.20
5443,2063,"Fleet Masters, Inc.",06/01/2015 12:00:00 AM,      Repair/Svce - Motor Veh,$2415.00
4912,3359,Four Seasons Landscaping Inc,06/01/2015 12:00:00 AM,      R&M Supp - Agricultural,$2665.00
4907,2113,"OpenDNS, Inc.",06/01/2015 12:00:00 AM,      Tech -  Sftware Lic/Subsc,$1120.00
4918,2130,Russo Lawn & Landscape,06/01/2015 12:00:00 AM,      R&M Supp - Agricultural,$2495.00
4913,2136,"Security Uniforms, Inc.",06/01/2015 12:00:00 AM,      Clothing Supplies,$1472.00
4917,2140,"Shipman's Fire Equipment Co.,",06/01/2015 12:00:00 AM,      Clothing Supplies,$7061.94
4926,2148,"Suburban Stationers, Inc.",06/01/2015 12:00:00 AM,      Office Supplies,$55.75
5014,2151,The Aero All Gas Company,06/01/2015 12:00:00 AM,      R&M Equip Rental,$4.80
4928,3357,Trask Petroluem Equipment Co,06/01/2015 12:00:00 AM,      Bldg Supp - Replcmnt Parts,$342.56
4930,3254,Tyco Integrated Security LLC,06/01/2015 12:00:00 AM,      Sec - Access & Ctrl Sys,$171.50
4911,2162,Tyler Equipment Corporation,06/01/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$232.76
4916,2163,"United Parcel Service, Inc.",06/01/2015 12:00:00 AM,      Postage/Freight,$89.74
4906,3150,W W Grainger Inc,06/01/2015 12:00:00 AM,      R&M Equip - Small Tools,$218.00
4909,3150,W W Grainger Inc,06/01/2015 12:00:00 AM,      Bldg Supp - Plumbing/HVAC,$315.64
4910,3150,W W Grainger Inc,06/01/2015 12:00:00 AM,      R&M Supp - Other/Misc,$641.54
4952,3290,Campbell-Hill Aviation Group L,06/02/2015 12:00:00 AM,      Route Development,$18041.89
4953,3290,Campbell-Hill Aviation Group L,06/02/2015 12:00:00 AM,      Route Development,$13347.93
4935,2035,Connecticut Natural Gas,06/02/2015 12:00:00 AM,      Utilities - Natural Gas,$124.88
4936,2035,Connecticut Natural Gas,06/02/2015 12:00:00 AM,      Utilities - Natural Gas,$212.16
4937,2035,Connecticut Natural Gas,06/02/2015 12:00:00 AM,      Utilities - Natural Gas,$400.82
4949,2087,"KCR Bradley Associates, LLC",06/02/2015 12:00:00 AM,      Land/Building Rent,$12909.33
4931,3219,Northeast Electrical Distribut,06/02/2015 12:00:00 AM,      Airfield Lighting,$90.00
4950,2226,"Office Furniture, Inc.",06/02/2015 12:00:00 AM,      Equip - Office,$1650.76
5413,2148,"Suburban Stationers, Inc.",06/02/2015 12:00:00 AM,      Office Supplies,$338.78
4933,3193,Thames Valley Communications I,06/02/2015 12:00:00 AM,      Utilities - Cable,$259.97
4938,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$6424.45
4939,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$47.12
4940,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$65.23
4941,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$17.37
4942,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$17.62
4943,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$59.58
4944,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$119.88
4945,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$90.49
4946,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$17.88
4947,2152,The Connecticut Water Company,06/02/2015 12:00:00 AM,      Utilities - Water,$13.75
4934,3289,Town of Groton,06/02/2015 12:00:00 AM,      Utilities - Sewer,$1063.59
4958,2225,"Barco Products, Inc.",06/03/2015 12:00:00 AM,      Dir Purch - Furn. & Fix.,$29028.91
4959,3272,Central Communications Systems,06/03/2015 12:00:00 AM,      Dir Purch - Computer Hrdwre,$39581.75
4957,2045,Dell Marketing,06/03/2015 12:00:00 AM,      Dir Purch - Computer Hrdwre,$10801.80
5522,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$1344.22
5523,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$214.25
5524,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$275.27
5525,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$84.61
5526,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$369.68
5527,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$91.66
5528,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$51.95
5529,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$3561.33
5530,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$2269.88
5531,2056,Eversource Energy - CL&P,06/03/2015 12:00:00 AM,      Utilities-Electricty-Public,$1784.52
4956,3195,Mid City Steel Corp,06/03/2015 12:00:00 AM,      CIP - General Exp,$8292.14
00006853,0000144692,PATRICIA SALVAREZZA,06/03/2015 12:00:00 AM,CWIP: Capital Project Expense,$603.00
00006854,0000126500,THE LAW OFFICES OF N WARREN HESS III,06/03/2015 12:00:00 AM,CWIP: Capital Project Expense,$5000.00
00006852,0000165309,TIMOTHY J THOMAS JR,06/03/2015 12:00:00 AM,CWIP: Capital Project Expense,$30843.11
4961,3353,TranSytems Corporation of Conn,06/03/2015 12:00:00 AM,      CWIP - Design,$3348.43
4982,2007,"Alliance Graphics, Inc.",06/04/2015 12:00:00 AM,      Printing/Photo,$1695.00
5487,3290,Campbell-Hill Aviation Group L,06/04/2015 12:00:00 AM,      Route Development,$17931.09
5488,3290,Campbell-Hill Aviation Group L,06/04/2015 12:00:00 AM,      Route Development,$29837.90
4984,2028,"CDW Government, LLC",06/04/2015 12:00:00 AM,      Tech -  Hardware,$199.00
4974,3387,Centric Pro Management Service,06/04/2015 12:00:00 AM,      Land - Acquisition,$0.00
4965,2037,Cox Communications,06/04/2015 12:00:00 AM,      Utilities - Tele-Land Line,$1936.85
4965,2037,Cox Communications,06/04/2015 12:00:00 AM,      Utilities - Cable,$240.05
4965,2037,Cox Communications,06/04/2015 12:00:00 AM,      Utilities - Internet,$2066.69
4962,2045,Dell Marketing,06/04/2015 12:00:00 AM,      Dir Purch - Computer Hrdwre,$1567.98
4985,2200,"GSE Holdings, Inc.",06/04/2015 12:00:00 AM,      Bldg Supp - Replcmnt Parts,$1025.61
5490,3294,Hallmark Information Science a,06/04/2015 12:00:00 AM,      Wages-Temp Hlp/Seasnl/Intrn,$400.00
4980,2092,Lessing's Food Service Managem,06/04/2015 12:00:00 AM,      T&E - Conference Csts,$547.25
4981,2092,Lessing's Food Service Managem,06/04/2015 12:00:00 AM,      T&E - Conference Csts,$400.00
4975,2103,"Murphy Security Service, LLC",06/04/2015 12:00:00 AM,      Sec - Private Svces,$21874.00
4976,2103,"Murphy Security Service, LLC",06/04/2015 12:00:00 AM,      Sec - Private Svces,$21874.00
5489,3438,Richwood Consulting Group LLC,06/04/2015 12:00:00 AM,      T&E - Training/Tuition,$1853.90
4983,2139,Sherwin-Williams,06/04/2015 12:00:00 AM,      RW Supp - Paint,$5445.00
00006855,0000126500,THE LAW OFFICES OF N WARREN HESS III,06/04/2015 12:00:00 AM,CWIP: Capital Project Expense,$286348.34
4977,2159,Transportation Security Cleari,06/04/2015 12:00:00 AM,      Sec - Fingerprinting,$9000.00
4978,3401,US Bank National Association,06/04/2015 12:00:00 AM,      Bank Fees,$5500.00
5016,3401,US Bank National Association,06/04/2015 12:00:00 AM,      Bank Fees,$5550.00
4995,2002,Accurate Termite & Pest Contro,06/05/2015 12:00:00 AM,      Pest Control,$288.00
4996,2002,Accurate Termite & Pest Contro,06/05/2015 12:00:00 AM,      Pest Control,$288.00
4986,2029,Chase Glass Company,06/05/2015 12:00:00 AM,      R&M Contract Svces - Misc,$1713.00
4992,2038,"CP Systems, LLC",06/05/2015 12:00:00 AM,      IT Consultant,$13760.00
4994,3372,Dennison Lubricants Inc,06/05/2015 12:00:00 AM,      Bldg Supp-Househld/Cleaning,$6599.71
5503,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$50.08
5504,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$44.25
5505,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$71.06
5506,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$73.59
5507,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$164.36
5508,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$120.21
5509,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$509.53
5510,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$65.09
5511,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$44.25
5512,2056,Eversource Energy - CL&P,06/05/2015 12:00:00 AM,      Utilities-Electricty-Public,$112.10
4988,2058,F.W. Webb Company,06/05/2015 12:00:00 AM,      Bldg Supp - Plumbing/HVAC,$596.29
4993,2063,"Fleet Masters, Inc.",06/05/2015 12:00:00 AM,      Repair/Svce - Motor Veh,$378.00
4987,3150,Grainger Inc,06/05/2015 12:00:00 AM,      Bldg Supp - Replcmnt Parts,$22498.18
5010,2084,"JPMorgan Chase Bank, N.A.",06/05/2015 12:00:00 AM,      P-Card Processing Suspense,$14637.66
5001,2089,"Kone, Inc.",06/05/2015 12:00:00 AM,      Elevator/Escalator Repair,$6160.87
5002,2089,"Kone, Inc.",06/05/2015 12:00:00 AM,      Elevator/Escalator Repair,$617.33
5003,2089,"Kone, Inc.",06/05/2015 12:00:00 AM,      Elevator/Escalator Repair,$803.95
5004,2089,"Kone, Inc.",06/05/2015 12:00:00 AM,      Elevator/Escalator Repair,$4452.00
4989,2102,Motion Industries,06/05/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$324.97
4990,2102,Motion Industries,06/05/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$312.76
4991,2140,"Shipman's Fire Equipment Co.,",06/05/2015 12:00:00 AM,      Clothing Supplies,$69.70
5414,2148,"Suburban Stationers, Inc.",06/05/2015 12:00:00 AM,      Office Supplies,$55.92
4997,2152,The Connecticut Water Company,06/05/2015 12:00:00 AM,      Utilities - Water,$2579.81
4998,2152,The Connecticut Water Company,06/05/2015 12:00:00 AM,      Utilities - Water,$3609.36
4999,2158,Town of Windham - Windham Wate,06/05/2015 12:00:00 AM,      Utilities - Water,$38.72
5000,2158,Town of Windham - Windham Wate,06/05/2015 12:00:00 AM,      Utilities - Water,$26.87
5024,3340,Bentley Systems Incorporated,06/08/2015 12:00:00 AM,      Tech -  Sftware Lic/Subsc,$384.00
5011,3387,Centric Pro Management Service,06/08/2015 12:00:00 AM,      Land - Acquisition,$3500000.00
5154,2058,F.W. Webb Company,06/08/2015 12:00:00 AM,      Bldg Supp - Plumbing/HVAC,$48.72
5020,3315,Stanwyck Avionics Inc,06/08/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$450.00
5021,3315,Stanwyck Avionics Inc,06/08/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$450.00
5022,3315,Stanwyck Avionics Inc,06/08/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$450.00
5023,3315,Stanwyck Avionics Inc,06/08/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$450.00
5025,3315,Stanwyck Avionics Inc,06/08/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$450.00
5044,3312,Chatfield Power Equipment Comp,06/09/2015 12:00:00 AM,      Bldg Supp - Electrical,$145.47
5048,3312,Chatfield Power Equipment Comp,06/09/2015 12:00:00 AM,      Bldg Supp - Electrical,$25.64
5049,3312,Chatfield Power Equipment Comp,06/09/2015 12:00:00 AM,      Bldg Supp - Electrical,$126.56
5031,3352,Envirocare Pest Control LLC,06/09/2015 12:00:00 AM,      Pest Control,$60.00
5032,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$68.59
5033,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$69.98
5036,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$32.51
5037,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$60.61
5038,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$101.44
5039,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$416.04
5040,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$132.43
5041,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$78.15
5054,2143,"Southwood Auto Parts, Inc.",06/09/2015 12:00:00 AM,      R&M Equip - Replcmnt Parts,$850.00
5408,3186,Tyco SimplexGrinnell LP,06/09/2015 12:00:00 AM,      Simplex Fire Alarm,$247.50
5073,2001,A & A Office Systems,06/10/2015 12:00:00 AM,      Equip Rentl - Copiers,$1777.89
5058,3263,Charter Communications Holding,06/10/2015 12:00:00 AM,      Utilities - Internet,$130.00
5059,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$451.88
5060,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$57.28
5061,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$246.57
5062,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$1528.60
5063,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$107.28
5064,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$1485.03
5065,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$197.66
5066,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$110.15
5067,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities-Electricty-Public,$904.58
5068,2030,Groton Utilities,06/10/2015 12:00:00 AM,      Utilities - Water,$1949.88
5071,2081,"J.H. LaPierre, Jr. & Son, LLC",06/10/2015 12:00:00 AM,      Jet Bridge Repair,$231.90
5072,2081,"J.H. LaPierre, Jr. & Son, LLC",06/10/2015 12:00:00 AM,      Jet Bridge Repair,$902.21
5076,2089,"Kone, Inc.",06/10/2015 12:00:00 AM,      Elevator/Escalator Repair,$1483.24
5075,3223,Odonnell Company,06/10/2015 12:00:00 AM,      Marketing Services,$843.75
5069,2144,Sprint,06/10/2015 12:00:00 AM,      Utilities - Tele-Mobile,$1329.29
5093,3182,A Royal Flush,06/11/2015 12:00:00 AM,      Repair/Svce - Other,$576.00
5095,3182,A Royal Flush,06/11/2015 12:00:00 AM,      Repair/Svce - Other,$576.00
5104,3228,Ameresco Inc,06/11/2015 12:00:00 AM,      Utilities-Electricty-CoGen,$326116.09
5092,2011,"American Hose & Hydraulic Co.,",06/11/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$484.00
5094,2011,"American Hose & Hydraulic Co.,",06/11/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$1099.82
5096,2021,Bridgestone Americas Tire Oper,06/11/2015 12:00:00 AM,      Repair/Svce - Tools & Equip,$330.00
5090,2051,Eaton's Crouse-Hinds Airport L,06/11/2015 12:00:00 AM,      Airfield Lighting,$954.78
5089,2058,F.W. Webb Company,06/11/2015 12:00:00 AM,      Bldg Supp - Plumbing/HVAC,$297.31
5100,3375,Freightliner of Hartford Inc,06/11/2015 12:00:00 AM,      Repair/Svce - Motor Veh,$1905.87
5079,2064,Frontier Communications of Con,06/11/2015 12:00:00 AM,      Utilities - Tele-Land Line,$324.23
5080,2064,Frontier Communications of Con,06/11/2015 12:00:00 AM,      Utilities - Tele-Land Line,$3397.10
5101,3238,Genuine Parts Co / NAPA Auto P,06/11/2015 12:00:00 AM,      MV - Replacement Parts,$77.39
5102,3238,Genuine Parts Co / NAPA Auto P,06/11/2015 12:00:00 AM,      MV - Replacement Parts,$2869.06
5103,3238,Genuine Parts Co / NAPA Auto P,06/11/2015 12:00:00 AM,      MV - Replacement Parts,$283.41
5411,3150,Grainger Inc,06/11/2015 12:00:00 AM,      R&M Equip - Welding Supp,$382.58
5088,3223,Odonnell Company,06/11/2015 12:00:00 AM,      Marketing Services,$56560.00
5098,3223,Odonnell Company,06/11/2015 12:00:00 AM,      Marketing Services,$843.75
5440,2115,Overhead Door Co. of Hartford,06/11/2015 12:00:00 AM,      Bldg Supp - Replcmnt Parts,$300.00
5097,2136,"Security Uniforms, Inc.",06/11/2015 12:00:00 AM,      Clothing Supplies,$481.00
5081,3016,"Verizon Wireless Services, LLC",06/11/2015 12:00:00 AM,      Utilities - Tele-Mobile,$962.51
5129,2001,A & A Office Systems,06/12/2015 12:00:00 AM,      Equip Rentl - Copiers,$192.60
5115,3164,Airgas USA LLC,06/12/2015 12:00:00 AM,      R&M Equip Rental,$37.50
5117,3164,Airgas USA LLC,06/12/2015 12:00:00 AM,      R&M Equip Rental,$37.50
5118,3164,Airgas USA LLC,06/12/2015 12:00:00 AM,      R&M Equip Rental,$37.50
5119,3164,Airgas USA LLC,06/12/2015 12:00:00 AM,      R&M Equip Rental,$37.50
5111,3179,Comcast Corporation,06/12/2015 12:00:00 AM,      Utilities - Tele-Land Line,$58.05
5111,3179,Comcast Corporation,06/12/2015 12:00:00 AM,      Utilities - Cable,$77.90
5111,3179,Comcast Corporation,06/12/2015 12:00:00 AM,      Utilities - Internet,$181.54
5112,2056,Eversource Energy - CL&P,06/12/2015 12:00:00 AM,      Utilities-Electricty-Public,$1110.69
5436,3150,Grainger Inc,06/12/2015 12:00:00 AM,      Bldg Supp - Replcmnt Parts,$4571.27
5107,2080,"J & S Radio Sales, Inc.",06/12/2015 12:00:00 AM,      R&M Equip - Radio,$357.22
5131,3298,Jacob's Engineering Group Inc,06/12/2015 12:00:00 AM,      CWIP - Design,$2652.46
5130,2098,McNeilus - Oshkosh,06/12/2015 12:00:00 AM,      Repair/Svce - Motor Veh,$2075.00
5114,3144,State of CT - Dept of Transpor,06/12/2015 12:00:00 AM,      Wtr/Stm - Salt,$5978.61
5387,3161,ThyssenKrupp Airport Systems I,06/12/2015 12:00:00 AM,      Bldg Supp - Replcmnt Parts,$1360.00
00006856,0000010818,TRC ENVIRO CONSULT INC,06/12/2015 12:00:00 AM,CWIP: Capital Project Expense,$5109.97
5122,3254,Tyco Integrated Security LLC,06/12/2015 12:00:00 AM,      Sec - Access & Ctrl Sys,$748.33
